UTTERANCE,LABEL
I got a sideways sailboat the air force symbol upside down sailboat and then the house,0
how is that an airforce symbol but yeah I got it i guess,0
it kind of looks like like half of it,1
alrighty so what we have today is we have a dog and then we have another dog but its on his hind legs and then we have a crab and then we have a weird looking dog going left with the human it looks like,0
um okay the first one does it does have a square snout,0
naw at the last one the first one is the dog running downward,0
got it,1
winner winner chicken dinner,1
I got a tea kettle I got windmill iron mountain,0
yep,1
got the fox the home plate the rectangle with all the shapes coming out of it and then the last one there is a triangle on the bottom right hand corner,0
what are the last on the horse second the last one is a hand puppet is that right are sitting dogs,0
with the last one you said looks they youre sitting in the last one for me has like a square in the left top left corner and then the third one its a rectangle and then on the ends of it as like shapes coming out of,0
sure I think I got it,1
got the sideways flamingo the duck the crab the road runner,0
yeah I got it,1
I got this rubber ducky and then I got this flamingo and I got this crab and then I got this hummingbird with the triangle wings,0
yup yup,1
okay got the fish shark the dog with the long neck the arrow pointing down and then the gazelle looking thing with all the triangles on it,0
winter winner chicken dinner,1
okay I got the natalie portman the raptor the rubber ducky and then the turkey,0
sure,1
I got the dog I got the dog running down I got the laying down bunny I have the ram I had the upsidedown whale,0
got it,1
Ive got the arrow cake sailboat and then the sideways sailboat,0
winner winner chicken dinner,1
alright got the upside down mountain by the triangle diamond and that I had to die are that the the the the triangle with the m in it and then the Abraham Lincoln one,0
gotcha,1
got the bird a sailboat the cliff with the stuff falling and then the triangle diamond,0
I dont know what you said for the first one but im pressing done,1
Im good alright palm tree triangle speed boat,0
yep,1
construction sign Abe Lincoln m with triangles missing and then the house,0
i have em,1
upside down raptor upside down duck with two feet flying down bird rooster,0
Im sorry what was the first one I got a thingy,0
upside down raptor,0
or like you like to say an ostrich,0
wait is that the turkey one,0
no the first one is the bird with long tail upside down the third one is the turkey flying down,0
alright now I got it  thank you,1
I got the rubber duck crab raptor and then the big turkey,0
yeah I got it,1
so I got the upside down guy holding a triangle I have fully handkerchief sideways I have the person running down with two triangle arms and in the lady handkerchief standing upright,0
yep,1
apple triangle houseboat and then the sideways diamond,0
yeah I think I got that,1
I got the fox I have the bunny I have the turtle how the dog facing downward,0
got it,1
got the arrow the dog with the diamond tail then the dog facing sideways and then the other dog thats normal,0
yeah I got,1
yeah I got the big block of looks like a number of doors got the ramp I have a a letter b and then I have a  steamboat,0
got it,1
all right so i got the llama the fox what the spots in it and then the fox and then the dog with four legs,0
sure,1
I got half a christmas tree then I got this weird looking rectangle with things cut off of it then a steamboat  yes the steamboat unheard of right get it then I have a,0
got it,1
so I got the arrowhead the man square man walking down the rectangle man holding a triangle and then the man kicking,0
yeah I think I got this,1
well ok I got it,1
okay so I have the petrus the sideways sailboat the normal sailboat and then the house,0
yeah I got those,1
I got the fat raptor slash ostrich and then I have the pelican slash flamingo looking backwards upside down and then I have the weirdly shapedlochness monster and then I have the bird flying down in the bottom left,1
I got the girl dancing the zoomed in guy kneeling rectangle man and then triangle man,0
got it,1
I have Russian dude slash sharks slash plant then I have sailboat with two sails than boat upside down and then the three sailboat,0
gotcha,1
ok I have the sideways falcon and then I have the black swan and then the loch ness monster and then the otherhold on,0
and then the last one  its a bigger falcon,0
got it,1
no I dont have it i lied all right I got the flying bird to the left and then I had the upside down flamingo then I hvae the sideways flamingo,0
yep yep,0
