UTTERANCE,LABEL
alright so the the third one is a houseboat then the second one is an arc the last one is a cave and then the very first one is the chopsticks in rice,0
got it,1
oh okay so the first one is the nacho bowl thats on its side its got two-- two doritos in it the second one is kind of like a sailboaty thing the third one is hot soup and the fourth ones a seal,0
got it,1
okay I got a square body guy walking towards a model walking downward with a dog person that sideways but then he gets turned straight up,1
okay I have an apple on a boat a speedboat and then the sailboat chasing the speedboat and theres shes a letter b on the street below the speed boat,0
okay,0
letter b below the sailboat so its apple speed speedboat sailboat b,1
got it,1
okay I have a hammer an avalanche a house with a rocket ship kind of and then a seal,0
got it,1
I have a yacht an eraser a comb and a bridge,0
got it,1
okay I got a desk on a christmas a three sailed sailboat and a one sailed sail boat,0
got it,1
swan flamingo with a broken neck okay swan flamingo with a broken neck batman swimming and a crab,0
got it,1
all right so we got the fetal position splits big triangle body shape,1
I have a tornado an airplane along a small loch ness monster and a dog,0
got it,1
theres the tornado the ram the rocket ship and then the weird shapes,0
got it,1
I have a cliff a triangle bodied person a bit in apple and then a real apple,0
all right i get it bitten apples are not real apples,1
got it,1
I have a sailboat an arrow pointing its direction from chevron an upside down bowl,1
all right we got the russians the boat the windmill and then the house,0
I got it,1
I have a skinny crow I have a crab I have batman swimming and I have a duck,0
got it,1
got it,1
I have a model with its head to the right a model with its head to the left I have a guy reading a book and I have a dog person,0
got it,1
all right got the upside down split square body arrowhead and then box holder,0
I like to call him the pizza man,1
I have a dorito bowl an arc a slope and an arrow,0
got it,1
the ark with one missing upside down fake apple the arc with two missing and then triangle with two missing,0
got it,1
christmas trees slope fake apple palm tree,0
got it,1
alright weve got long arms splits triangle arms weird shapes,0
got it,1
I have a-- a candle um an unfinished desk a house with a rocket ship on it and hoof print,0
got it,1
all right we got the unlit candle the square and triangle the house and then the house,1
okay I have the russian the tree the desk and the sailboat,0
got it,1
theres arrowhead cha cha mermaid a punter,0
got it,1
I have flipper arm the butler thats going downwards that looks like he has a tail but um another like waiter me and kelsen called this the chillies waiter and then triangle body,1
got it,1
I have the square body the arrowhead and guy the flipper man and the waiter with the tail,1
got it,1
double arrow feather hoof print three sails,0
got it,1
alright um flying bird fat crow long tailed bird and then duck,0
okay,1
triangle body fake apple home plate the letter b,0
got it,1
the arrowhead guy race car man I think Ive heard and then dress with no arms and then jazz hands,1
bowl hot soup hammer seal bowl hot soup hammer seal,0
I got it,1
ok,1
flipper arm square dude pizza guy pregnant lady,0
got it,1
got the crab the rabbit the chipmunk the dog,0
all right so i got the sailboat the pipe the scissors the cave,0
got it,1
uh okay I have the crow the swan the flying bird and the duck,0
got it,1
got it,1
got it,1
okay so the third one down is the triangle then the very first one is a cave the last one is a steamboat and then the second one is a crab,1
I have the duck the flamingo the swan and the flying bird,0
sorry can you do that again i got a query,0
I must have said that before yeah I got it,1
alright so the second to last one is a guy running to the right and then before that its the lady with a handkerchief or whatever and then after the running man its the guy with the triangle body dude and then the very top one is the really messed up batman mask,0
I got it,1
speedboat triangle body triangle sailboat,0
got it,1
got it,1
ok dog rocket ship Loch Ness monster fish,1
so theres a boat on the sea then it goes through an arc with a parallelogram,0
got it,1
got it,1
got it,1
okay this triangle square is going over an avalanche theres a seal there cuase theyre in the antarctica and then theres like a little duck there too,0
got it,1
oh give me one second,0
so theres this boat its a speed boat and hes chasing the sailboat so its probably going to catch up to it fast but the sailboat has like a vase full of diamonds thats why was trying to catch him,0
got it,1
ok so theres this lumberjack with a hammer and he needs to know where to hammer so theres arrows and then hes building this house thats like got an arrow as a chimney and then he will goes build another house,0
sounds like one hell of a lumberjack,1
is the first lumberjack standing like upwards,0
well one was talking down to the other one so I dont know if that does that give you an answer,0
I got it,0
alright and just to make sure this is what you got whats your very first picture,0
a house,0
good good,1
okay my bad okay so theres two caves one is right side up another one is sideways and there is a pipe in this cave with an apple,0
all right okay,1
got it,1
okay batman called for a pizza delivery man so the pizza delivery mans under him and then the triangle body wanted some pizza too so hes running towards the pizza guy and then the weird last shape,0
yes that weird last shape,1
is it second,0
yep its a cat head,0
okay I got it,1
its a nice family tale,1
got it,1
ok I think I got those,1
got it,1
oh okay well theres half a christmas tree and then a triangle bodied guy on a boat a sailboat that goes under a bridge,0
got it,1
alright I got uh the hoof print and then the house and then the windmill and then the step,0
got it,1
ok this guys running towards the right to a guy with the splits and then a guys kicking a football while a lady is also dancing,0
okay,1
got it,1
okay I have a sailboat thats sailing away from a mountain an unfinished desk on top of a teepee,0
ok,1
do I have a whale of a tale for you so its the whale and then the rabbit and then the fish and then the uh the like running dog but give me a second,0
all right and then theyre in the reverse order that i told you,0
ok,0
did you get it,0
dog fish bunny whale,0
yep,0
all right i have the dog with the triangle tail the camel or its not a triangle tail but then a camel than the rabbit and then it looks like a sitting down dog,0
which one looks like a chipmunk,0
the first one,0
okay got it,1
okay I have a plant the unfinished desk a weird sailboat  and a pot,0
got it,1
got an alpaca a fish swimming down a shark swimming up and then a rocket ship going down,0
got it,1
I have a hammer a avalanche of shapes a sailboat and then a little boat thats upside down,0
and got it,1
I have the half christmas tree pipe trapezoid in odd shapes,0
got it,1
I have a whale or a tornado I have all these chain I have like its kind of like a dog or like a squirrel its got a parallelogram and as a tail it going and its going to the left and the parallelogram is like more like smash down and then I have like one thick,0
then I have a dog with like a square going to the left and then I am like I dont know maybe you can describe it better,0
