UTTERANCE,LABEL
regular yacht sideways yacht pipe and apple,0
I totally have those,0
are you sure,0
no Im not entirely sure,1
the handkerchief lady the waiter the person running with the triangle boob and butt and looks like theyre doing the electric slide for the last one,0
were the first-- just say them all over again I had a stupid thing,0
I had the handkerchief lady the waiter the triangle boob butt person and electric slide person,0
got it,1
got it,1
got the house boat the pipe the rupee and the cat,0
sure I think I got it,1
alrighty I got this weird looking dog all right its got like a triangle for the front foot and then I got this ram and I got a fish and then I got like a cat perched up,0
do you get it,1
I have a christmas tree a chevron um I have a bunch of random shapes and a seal,0
stuck on speak,0
alright did you get it,0
um yeah,0
okay,0
did you,0
I asked you first,0
but you didnt answer me,0
I dont have to answer to you,0
ok Im gonna push done,1
alright did you get it,0
oh I think so,0
well just in case you didnt its the square body dude bicycle dude lady dancin in the dress and the guy praying,0
sorry I was listenin to a query could you say that again,0
got you,1
a hummingbird crow flamingo duck,0
hold on,0
yeah I got it,0
and Im the dumb one,1
I got human christmas tree man I got two nacho bowl I got half a christmas tree and I got a bridge with two doors,0
got it,1
I got the propellor house the tetris the barn and the foot print,0
was the the seat without the back leg second sorry,0
you should be sorry,0
I am but will you tell me,0
the if youre referring to the tetris shape yes in a second,1
I got a guy kicking me in the balls I got a guy running away from me I got a lady dancing for me and then I got someone upside down doing the splits for me,0
got it,1
were at a hundred right now lets keep this effort going alright,0
I hit done dont hit done,0
okay so I have a rocket ship a ram a crab a rocket ship going up first rocket ships going down,0
got it,1
sail boat mountain desk teepee,0
yeah,0
desk is third mountain second right,0
correct sail boat is first,1
stupid button alright I point alpha jesus I got a dog running down I got a fish swimming down I have a bunny laying down facing down and then I have a whale upside down,0
so many down we need an up,0
were at a hundred thats what up,0
ok so dog fish rabbit whale,0
dogs fish rabbit whale yes,0
got it,1
face tree crab speed boat,0
say that again whats the face look like,0
vase christmas tree crab speed boat,0
dude if you want a hundred youve got to cooperate with me Im a little bit slow in the head,0
what were they again,0
it was a vase a christmas tree a crab and a speed boat,0
the vase looks like a bowl like a bowl youd eat out of,0
got it,0
the second one is a christmas tree kind of looks like a comb,0
yeah I got it,0
and the third is a crab with his pinchers in the air,0
yeah I got that one too,1
a baseball field loch ness monster bunny spaceship flying down,0
got it,1
okay so the lady with a handkerchief a dragon head with a shape coming off of it of dude tipping his hat and dude holding a box,0
dude I got that,0
dude,1
mountain spaceship boots slash house from the side view and then house with the chimney,0
I wonder if thats a house that the one lady in a fairy,0
lives in the old lady in the shoe or whatever yeah I got it,1
spinning,0
square so I got the dude laying down legs spread dude big person and crouching up person,0
looks like that guy like those people that are about to jump in the olympics for diving about to do something something sick,0
ya bruh,0
ya I totally have those,0
me too do we push done,1
alright upside down not two nacho bowl home plate apple steamboat,0
got it,1
crow loch ness swan not swan flamingo looking back flamingo,0
totally have those,1
I got vase pipe apple bridge,0
got it,1
legs spread hat like dogs sprinting lady,0
got it,1
whats up these stairs are really squeaky alright sorry lady in a dress guy tipping his hat jumping him JT Hitler or guys upside down with his arm straight thats what we call JT Hitler and then a lady in a dress vertical not sideways first ones sideways,0
I honestly have no idea what just happened can you repeat those,0
a lady in a dress sideways guy tipping his hat upside down dude with his arm straight out a lady in a dress vertical,0
so dude with his arms out is JT Hitler,0
yeah,0
ok I got it,1
twenty four hundred feet if you had the opportunity to be a hitler would you be,0
you know Ive actually been asked that multiple times in my life and every time I say yeah I mean why wouldnt I he seemed like a nice dude,0
I feel like he was just misunderstood,0
speckled box rocket ship gosh dangit Matt speckled fox rocket ship dog and the terrier dog its a snout square the second one but is very fourth picture,0
got it,1
I got Native American man candle boot and then some nachos attacking a sombrero,0
I got the nachos attacking a sombrero can you repeat the first three please in chronological order,0
yeah sure upside down indian dude hold on,0
got it right cool upside down indian dude upside down candle boot,0
got it,0
