UTTERANCE,LABEL
all right i got i got a diamond with flat edges a pipe a sombrero slash boat with a triangle in middle and then triangle person,0
got it,1
I have a house on one side then the arrow to the right then the top hat and then the windmil,1
all right i got the letter c i got a pot i got a tree i got a triangle excuse me,1
was there a c and then your pot right,0
oh yeah c then pot,0
i got it,1
oh jesus i have the smaller like turkey and the swan than the road runner than the bigger turkey its flying well its heads closer to the top right hand corner,0
got it,0
I got seal I got crabs I got turkey going in the upper right corner and then turkey going in the upper left corner,1
got it,1
I have the I guess you caught crabs it looks like a x  and then the bird with the feet and the like loch ness monster thing or whatever and then the bird with the triangle body,0
got it,0
did he tell you got it,1
all right i got a baseball diamond i got turtle i got stingray and then i got a weirdly shaped dog,0
got it,1
I seventy percent I have the person with a square head like the little kid or whatever and then the person on their one tip toe and the lady in a dress the person with a flat back,1
got it,0
I got the fat ostrich I got the dragon and I got the hummingbird and then I got the upside down girl,1
ok gosh damn it the top one does i have just the two triangles,0
the first one is the ostrich second one is the dragon right the third one is the hummingbird it looks as a triangle for a tail and then you the upside down crow,0
okay I got,1
I have the apple and the b and then the sideways boat rectangle is missing two corners,1
i too have those,0
I got a ram I got a spotted fox I have some kind of animal standing on one foot and then,1
got it,0
I have the upside down umbrella then the steamboat then the triangle and then the ramp,0
got it,1
I have bird with triangle for body I have flying bird downward I have loch ness monster I have crow,0
got it,0
i have the bridge and then the rectangle the two corners missing in the vase and then the mountains with a tunnel through,0
got it,1
i have dogs sitting down i have this rocket flying upwards i have upside down whale i have animal standing on one foot,1
got it,1
I have the ramp and then the home plate oh okay so I have the bridge and then home plate and the ramp and the like triangle bridge looking thats missing like two spots in the middle,0
okay,1
bad describing haley bad describing all right the first one i have is a triangle and a diamond and then i have a sailboat and then i have a pot and then i have a birthday cake,0
got it,1
i have the boat that has like three sails kinda and then the hammer and then the boat with the two sails and then the like square on the right hand side and then it has stuff coming out of,1
you mean the Russian dude or shark then yes I have it,1
yo I got the fox I got the camel I got the dog sitting and got the fish,0
got it,1
i have the boat the pot  the house and i guess the fucking shark or something,0
yeah i gotta watch your language,1
I have the rooster and then the x and then the smaller turkey and the bigger turkeys flying towards the left,0
correcto,1
i got a man holding er kind of leaning on one foot standing on one foot holding up a triangle and then i got a lady holding a handkerchief upright and i have a lady holding a handkerchief sideways and then i have a man kneeling holding a triangle,0
is your bottom or your top one the right like the right way and then the bottom one hes like his heads closer to the bottom left hand corner,0
which ones you talking about for two and three,0
no for one and three,0
one and four,1
I mean-- I mean one person is holding a triangle standing on one foot and the other one you can barely see the triangle,0
okay so is your top one right side up and is your bottom one like sideways like his head at the bottom of the picture of the top of the picture,0
guys head is the first one is guys that is towards the bottom,1
ok I got it,0
i have the upside down crow vulture thing but its heads closer to the bottom right and then upset the same upside down bird but its skinnier and its heads closer to the bottom left then this one and the triangle body bird,0
got it,1
all right i got a person with a smaller triangle body i got person upside down holding a triangle i have somebody upside upright holding a triangle and then i had the larger triangle body,1
I got it,1
I have the oh hang on,0
I have the turkey and then the upside down vultures then the road runner and the triangle body bird,1
a point bravo uh I was kinda zoning out its my fault uh what was the first one,0
thats like turkey,1
all right i have the bait the big turkey flying downward to the right and then i have a small turkey flying downward just straight down and i have the another small turkey flying upward and then i have a seal,1
got it,0
I have the turkey flying down then the triangled body bird and the dog and then the flamingo,0
got it,1
i have the chipmunk i have the lhama i have the cat i have the headless dog,0
I got it,1
