UTTERANCE,LABEL
ok I have the dragon I have the flamingo I have the smaller flying bird and then a bigger flying bird,0
got it,1
I have the yacht thats right side up the apple the bridge then the yacht thats pointing up,1
you get that,0
the bridge is the third picture and apple the second picture,0
so i all sorts of messed this up but i got it now hitting done,0
okay I have a bunny I have a ram is what its been called going downward with like its triangle feet then I have this other animal thats like has triangle feet and its going up to the upper right corner then I have like an aardvark or something I dont know its like a bigger creature,1
got it,0
earlier Ill go again triangle diamond iron christmas tree indian,0
got it,1
hold up,1
all righty i got a dragon a crow with its head to the left crow with the head at the bottom and the flying bird is the fourth picture,1
got it,0
sideways house triangle diamond a rocket and then the last one i guess is a sailboat if you tilt your head to the right,1
got it,0
the-- the laying bunny sitting bunny loch ness monster and a squirrel,1
the last one is like standing on one foot,0
yeah I think it was like a squirrel with mario hat on but I dont know if you see that or not,0
ok Ill remember that hitting done,1
okay I have a sailboat sailboat pipe it just looks like a big c and then a pyramid,0
got it,0
flying bird loch ness seal crab,1
got it,0
crab bunny ram uh other animal with a tail on the left side,1
dude you might want to get that checked out the triangle hump is a second one and then the third one is a hummingbird and then the last one a flying bird,1
the hummingbird has like the little wings like the triangle wings,1
got it,1
okay I have like a whale or a tornado thats the first one then I have a ram then I have a squirrel then I have a fish going downward,0
okay so I see two rams which one the squirrels on its back feet Im guessing it only has two triangle legs and not three,1
okay and which which one is the can you just resay them all Im sorry,0
no problem the first one is like a tornado second ones the ram third one is a squirrel with his head like on the left side and then a fish,1
okay I think I got it,0
okay I have a cat going upward I have a sideways rocket then I have a regular rocket then I have some other animal with like a tail on the right side,1
I think I got it,1
yeah I have a hat a speed bow a triangle bodied person and a triangle,1
forty seven knots I got it,0
upside down doing the splits upside down with like a weird arm a person with a dry giant triangle body and then a person bent over holding a triangle,0
got it,1
I have a speed boat a palm tree a half a tree and a tug boat,0
perfect,0
pipe microscope um half a christmas tree and then a trapezoid,1
the second one is that same whatd you say it was earlier a yacht thats the second one,1
now that I look at it looks more like a microscope yeah I got it,0
okay I got a fish loch ness ram and tornado or whale,1
lobster flamingo uh I think you said it was a hummingbird but it has two big wings and then a crow,1
got it,1
hummingbird flamingos seal rooster,0
got it,0
upright loch ness loch ness facing down the chicken leg tornado whale thing and then the kangaroo,1
got it,1
sailboat seal chevron and uh uh gosh Juliana describes so well earlier avalanche,1
got it,0
flamingo loch ness swan dragon,0
done,1
oh god I suck at these animals okay its like a on one leg whatever this animal is you described it earlier is like wearing a hat I cant remember what though then I have like a dog going downward and I have like a dog with like we could see the four legs and its going to the right and then I dont even know if this last thing is supposed to be,0
does the last one kind of look like uh does it kinda look like a hand puppet,1
okay yeah lets go with that,0
got it,0
the tornado the loch ness the rabbit the fish,1
got it,0
okay so the ramp the rupee the boat the upside down sailboat,1
got it,0
Abraham Lincoln indian three sail sail boat and then the other boat,0
got it,1
microscope ramp house uh vase,1
got it,0
