UTTERANCE,LABEL
can you hear me,0
yup Ive got the two like double sided arrow up and down the Eiffel Tower and then all the shapes coming off the triangle in the arrow to the right,1
oh hear we go got the rubber duck the oversized turkey the seal the giant x,0
gotcha,1
alright got the upside down flamingo turkey facing left seal and x,0
got it,1
got the yacht the half christmas tree than a parallelogram with speckles in the upper right and bottom left and then apple,0
sorry can you say the first two again,0
the speed boat is first and half a christmas tree a second,0
gotcha,1
all right got the snake with the head at the top then the x then the snake with a head on the right and then the upside down like roadrunner thing,1
got it,0
my first one is the upside down man with the fat arms then the man that is going off screen then the man doing a front flip and then a rectangle body guy holding a triangle,0
gotcha,1
got the flying bird with the triangle wings the x the rubber ducky in the one like a big flat sign on the left,0
got it,1
my first one is the weird looking sailboat with the trapezoid on the left and then half a rectangle at the very top then my second one is a sailboat with three triangles my next one is a sailboat with the one trapezoid or the parallelogram and to us on the right side and then the tail of triangles,1
um with the first two sailboats the is the first one right side up with three triangles and then the second one the trapezoid on the side or is it that I have a flipped,0
yeah the first one is kind of like abstract and then does it really doesnt look like anything without a thought people were calling it a sailboat then my second one is a sailboat with the three triangles and now my third one has trapezoid and the parallelogram kinda looks like a sailboat if you turn your head to the right thats my third one,0
all right i got you,1
all right ive got the bird looking to the right with the big triangle back then the swan then the a road runner and then the roosters last,0
got it,1
have the man with the long arms lady with no no arms and the dress then I have the person looks like hes walking and he has fat arms and then the rectangle body guy,0
gotcha,1
all right ive got the square nosed dog at first its got like one skinny front leg and then kind of fat back leg and then the second one has the big flat side on the left looks really weird and then the third one is another um square headed dog its got like one triangle front leg two hind legs and then the x is last,0
got it,1
okay my first one is the x my second is a llama than it had the dog and then I have the cat or the fox,0
gotcha,1
Ive got the letter c first the boat going up the ramp and then the like spike,0
got it,1
my first one is the pipe then I have the mountain with a cave then the palm tree and then the steamboat with a stack in the honor in the meadow,0
got it,1
the first one is the arrow going up then the arrow going down then the weird looking pokemon shape and then a cat on its hind legs,0
got it,1
Ive got the lady in the dress with no arms walking down the guy sticking his butt out holding a triangle the guy with the like long sleeves on the right and then the triangle body dude,0
got it,0
I have the mountain with the cave first then the second one is the one with the point at the very top in the vase and then the crab or yeah the crab,0
gotcha,1
Ive got the sailboat first then the upside down kind of boat just like a rectangle on top of it and then on the right side up boat with a three sails just like the first one just right side up and then the last one is upside down when windmill,0
so the first the first sailboat is regular,0
the first sailboat I have is a like on its side like the bottom of the boat is on the right and then the third one is the same thing but its just right side up,0
got it,1
first one is the flamingo second is upside down duck third is abstract and then the upside down swan,0
gotcha,1
got it,1
first one I have the corner of the picture frame then the arrow going right then a sideways sailboat then hammer,0
sorry did you say the arrow is first in the picture frame second,0
flip those two,1
got it now,0
my first one is the christmas tree then the tall vase but with a rectangle at the bottom and then a weird looking parallelogram with the speckles,0
got it,1
alright Ive got the lady in the dress her arms up the guy slipping on a banana peel upside down doing the splits in the last one is really weird it just has like a square on the bottom right,0
got it,1
upside down sailboat the house with the chimney seal then a triangle with the looks like an m cut out,0
got it,0
I got the seal the skinnier upside down vulture then the fat upside down vulture and then the the bigger road runner,0
got it,1
I got the square body guy then I have the lady in a dress with no arms the guy with the long arms ist third and then the guy slipping on a banana peel is last,0
got it,1
all right ive got this seal than the fat roadrunner sideways flamingo and then the big turkey,0
got it,1
Ive got the upside down dude upside down guy doing the splits on this the first ones the like bigger like boulder one and then the second one is the other dude the other guy doing the splits his legs are a little further apart and hes a little thinner and then the kid running the little hat and then the last one is a good guy falling with his arm out,0
got it,1
