UTTERANCE,LABEL
all right i have a sideways rooster i have an upside down flamingo an upside down duck with two little legs and then a bird with two wings,0
got it,0
I think I got that,0
sorry I guess I didnt I have a like sea monster thing I have a bunny I have a cat with white dots in it and whatever the last thing is,0
I got it,1
Ill just go I have a person with like a tail then I have a person doing a somersault bent over the waist I have a lady with two arms up and then a person with the foot straight up in the air,0
got it,1
I have the duck with no legs and then the duck that has legs and upside down then the bird with the two triangle wings and then the like vulture,1
thirty percent okay I have a sailboat and then I have an upside down indian face then I have a desk and I dont know what this big last thing is,0
ok I think I got,1
I got it,0
got it,1
I got it,1
I have a christmas tree I have a sailboat I have this like tiny object and then I have a big object,0
I got it,1
I have the like JT calls it like a loch ness monster and then I have the kangaroo and then I have like a snake and then I have like a rocket ship I guess,1
I got,1
I got it,1
okay I got it,0
okay I have a camel I have a cat or a fox Ive heard it called both then I have a fish and then this last thing Im not sure what it is sideways and the heads at the bottom and theres like a fin in the middle,0
I got it,1
Ill go again I have a upside down palm tree and I have a sailboat then I have what looks like home plate on a baseball diamond and I dont know what you call this uh its pointed straight up the pointy part of it is straight up its like a rectangle or slope or something I dont know,1
I got it,1
ok my top one is the like snake my second one is the duck with no feet then the like x looking thing and then the flamingo upside down,0
done,1
oh my gosh this is going to be hard ok my top one the person has like a triangle chest my second one its like a person laying down sideways a third one its a person standing on one foot and the bottom one its like a big hold on,0
its like the last one is like a big sideways person with a triangle hand or something,0
got it,0
got it,1
okay I have a person in the fetal position I have a completely upside down person with like a triangle in its hand then I have a sideways person with a triangle in its hand and then this last one is just a big picture I cant even tell what the hells going on there,0
I got it,0
got it,1
oh boy okay I have a person on one foot bending backwards with the triangle chest but a its the smaller of the two triangle chests thats the first one the second one is the larger of the two triangle chest bending backwards on one foot then the third one is like a person on two feet with the triangle chest and the fourth one is a person standing there with like a triangle hand on the left side,1
I got it,1
my bottom one,0
okay I got it then,1
ok my top on someones lying down flat um my second one is a person with the square body my third one is a person running towards the left and their like not like theyre real its like the whole picture and then my bottom one is a person in like a skirt,0
done,1
okay a person laying down person upside down doing the splits a person like flying or lying down stomach first and then the bottom one I dont know a person on its knees,0
I got it,1
I got that,1
okay I have a giraffe I have like a oh my gosh I cant tell what these are i have a sideways like a animal with a tail then I have underneath that I have I dont know something on two legs with the tail on the right side and the bottom thing I have no idea what this is I cant see anything out of it whatevers left,0
I think I got it,0
