UTTERANCE,LABEL
can you hear me,1
yep um I have the sideways sailboat then the air force looking symbol thing with like a diamond on the left then the upside down sailboat then the house with the triangle chimney,0
got it,1
ok I like the normal dog thats facing down and then the dog with-- on its hind legs with like a triangle for the front legs and then I have the x and then I have the dog with the square snout,1
Ive got the boat uh with like the white square in it and then the upside down sailboat upside down windmill and then the triangles,0
got it,1
ok I have the semi colon and then the upside down windmill and the iron and the upside down mountain,1
got it,1
ok I have the sideways flamingo then the dinosaur the goose with two triangle feet and the x,0
got it,1
Ive got the rubber ducky flying bird with triangle wings the x then the flamingo,0
got it,1
okay I have like the squirrel and then the fish the arrow and,0
got you,1
the upside down swan flying bird with triangle wings rubber duck then the turkey,0
got it,1
ok I have the dog the bunny the like cat and then the whale,0
gotcha,1
ive got an arrow to the right sailboat um vertically and then the birthday cake and then a regular sailboat,0
got it,1
okay the upside down mountain the square and triangle the pyramid with the two triangles cut out and then the top hat,0
got it,1
got it,1
ok I have the palm tree the triangle the yacht and the sailboat,0
got it,1
got it,1
ok I have the upside down dinosaur the duck with two feet the turkey and the rooster,0
got it,1
Ive got the rubber ducky the x the flying bird with triangle wings and then the big turkey,0
got it,1
got it,1
got it,1
I pressed done,1
ok I have the fox first then the bunny then the turtle and then the funny dog,0
sorry can you repeat that,0
gotcha,1
got it,0
ok I have the barn then the slope the letter b and then the boat,0
gotcha,1
got the llama ox the standing fox then the square nose dog,0
got it,0
okay I have half a christmas tree um the boat the vase and then the other shape,1
all right ive got the triangle head person then the person with a square body and then the rectangle body guy with no legs holding a triangle then the guy slipping on a banana peel,0
okay got it,1
uh the raven the snake the upside down duck with legs and then the big bird with triangle back,1
got it,1
got it,1
ok I have the guy crouching the rectangle body holding a triangle the woman in the dress and the guy with the triangle body,0
got it,0
Ive got the upside down boat with the little square cabin thing the sideways sailboat with three sails then the square with the spikies coming out and then sideways sailboat with two sails,0
got it,1
okay i have the skinny crow then the fat crow and then the swan and then the other strange shape,0
got it,1
got it,1
I pressed done,1
got it,1
ok I have the upright vase the square with the pointy things coming out the sideways face and then the house with a chimney,0
got it,1
ok I have the arrow the yacht the pipe and then the other shape,0
got it,1
all right ive got the turkey looking up the road runner the turkey looking down at the flying bird,0
got it,1
I have the arrow the yacht the stripe with the dots and the bowl with a triangle,0
sorry can you say the first two,0
I havethe arrow pointing left and the yacht,1
all right ive got the guy holding the triangle no legs person on their knees reading a book a little kid running a big guy running,1
the last two is the little kid running and the big guy running,0
got it,1
okay I have the boot the cliff the picture frame and the house with the chimney,1
all right got the birth ive got the um birthday cake first the bowl the seal and then the bird or rocket ship thing,0
got it,0
oh just a second,1
okay I have the pipe the rectangle with a slice cut off the diamond thing and the apple,0
all right sorry you said diamond apple last correct,0
got it,1
all right ive got the rubber duck first flying bird triangle wings second crow and then the big bird with a triangle back,0
got it,0
okay I have the deer print the upright sailboat the windmill and the sideways sailboat,0
got it,0
all right um upside down crow road runner seal turkey,0
got it,0
okay I have half of the christmas tree the sailboat the arrow and triangles and then like the crab or whatever,1
got it,0
got the loch ness monster the swan the flying bird triangle wings upside down flamingo,0
got it,1
okay I have the upright sailboat um and then the other sailboat with two sails that are facing the same way and the step and then the sideways sailboat,0
got it,1
um Ive got the sideways crane upside down rooster seal roadrunner,0
got it,0
I have the turkey the road runner um crow and swan,0
candle double arrow windmill sailboat,0
got it,1
okay I have the hammer um thats facing left the upside down hammer the parallelogram and trapezoid and the comma or semi colon let me know if you need me to repeat it,0
Ive got other than the two hammers the on the first one is like the little triangle park pointing up and the second one is pointing point the left is,0
thats right,0
alright Ive got the weird looking shape with the flat side on the left first then the rooster then the fat crow in the little crow,0
got it,1
i dont know i click done its just loading or something i thinl,1
okay i have the i have the arrow pointing left and the mountain with a tunnel the apple and the letter c,0
got it,0
um Ive got the dog with the square head and its running to the left as one front triangle paw and two hind legs and then the second ones normal dog the third one um like the cat in a tree its kind of weird looking in the last one the other square snouted dog on its kind of more looking at the ground then the first dog and only has like two legs so,0
got it,1
all right ive got the rabbit first then the cat rabbit cat llama dog on its hind legs,0
got it,1
ok I have the guy crouching then the square body guy um the guy bending over with the with the triangle and then the person in the dress,0
got it,1
all right ive got the weird one with the flat side on top the bird with the big triangle back the flamingo then the rubber duck,0
got it,1
okay I have the upside down goose with two feet the rooster the upside down crane and the vulture,0
you said the duck with two feet was first right,0
got it,0
I got the front flip guy a person like running the right guy sticking his butt out on the triangle and then the guy laying down,0
okay I have the seal the upside down turkey the regular turkey and then the bigger turkey,0
Ive got like the lady in the bustle dress then the guy sticking his butt out holding the triangle and the lady walking in a dress and the lady with her arms out in a dress,0
done,0
okay I have the upside down sailboat the upside down regular boat and then the picture frame and the pyramid with a cut out,0
got it,1
oh I got like a weird monk looking dude first um then the second one looks kind of like a rooftop with like a chimney like unlike arrow to the right and the second ones person kneeling with a book out the last ones own falling I got a query,1
okay um I have the boat with a house on it the stripe with the dots the key and the apple,0
got it,0
Ive got the regular dog looking left arrow pointing down cat in a tree regular dog but hes looking downwards,0
got it,0
okay I have the dog on its hind legs the prancing dog the rocket and the arrow pointing down,0
got it,1
alright Ive got the flamingo upside down the crow then the snake and then the swan,0
got it,0
alright Im just stealing the mike a dog facing down the x um weird looking dog thing and a big square,0
did you say the regular dog was first,0
yep,1
okay I have the fetal position the arrow the guy bending over and the guy doing the splits,0
got it,1
all right i got the llama the regular dog the shark and then the rocket ship,0
got it,0
I have the roadrunner the turkey the bird and the seal,0
got it,0
two sail  i got a question real quick,1
um Im sorry two sail boat first the big boat with the like arrow on it or steam stack thing then the speed boat yacht and then the sea,0
got it,0
all right first ones a crab second ones a roadrunner third is the crane and the fourth is the pyramid bird,0
got it,1
duck with no legs swan turkey going up turkey going left,0
can you repeat that,1
