UTTERANCE,LABEL
I have a dog with a square nose facing the left um my second one i have like a llama the third one is a dog with its head cut off and my fourth one is a fish,1
gotcha,1
sorry my button was stuck ok I have the guy kicking and the second one hes kneeling and then the third one is the lady in the dress and then the fourth on the lady in the dress but shes sideways,0
got it,1
I have a palm tree a bee a microscope and a pipe,1
got it,1
I have an m with the two triangles missing and then the upside down boat and then the sideways sailboat and then the regular sailboat,0
got it,0
I have a rocket ship a crab a cat without a tail and then a cat with a tail,1
got it,1
okay so I have the guy um running like he has a theres a square in the top right hand corner and then the same image for the second one but the squares in the top left hand corner and then the guy holding a triangle hes upside down and then the shark man,0
got it,1
I have a houseboat a seal a pot and a desk,1
sorry could you repeat the first two,0
I have a houseboat a seal um a pot a sideways pot um in in a desk um the desk has the right piece bottom right piece missing out on that kind of,0
gotcha,1
okay so I have a guy falling um a square person walking a lady in a dress and then the bicycle guy,1
got it,0
I have a dog with a dog with three legs showing and its tail is facing towards its head um then I have a ram then my third one is like a line with shapes coming out of it and then my last one is like another dog and its tail is like sticking straight up and it has two legs kind of looking downward,1
what did you say Im sorry,0
I got it,1
got it,1
I have a flamingo a sideways flamingo I have an upside down flamingo I have an upside down skinny crow and then I have an upside down duck with two feet,0
got it,1
I have the guy on the bike the guy doing the splits but its the bigger one and then the third one is a guy doing the splits the smaller one and then the guy falling,0
got it,1
I have girl salsa dancing I have handkerchief lady I dont know if you know who handkerchief lady is but shes the bigger blob of somebody she has the triangle coming out I guess my third one is the guy kicking and my fourth one as a guy walking downward,0
gotcha,1
right so I have the loch ness monster I dont know if you met him yet but kind of looks like boat with stuff on it okay and then the second ones a bunny and the third one is a stingray and the last one I doesnt really look like anything theres a square in the left and in a triangle in the bottom right,1
got it,0
I have a sideways house I have okay rewind sideways house with a chimney a sailboat a houseboat and then house like a farmhouse with a shed next to it,1
got it,1
oh hold on,0
okay so I have the upside down flamingo the upside down road runner the rooster and then the turkey,1
got it,1
I clicked done I dont know why its doing this,1
I have a big fat road runner I have a bird flying in the air I have loch ness monster and then I have flamingo,1
got it,1
okay I have the upside down flamingo then the sideways flamingo and then the crab and then the turkey,1
I have half a christmas tree a slope a cat a square with two triangles coming out and then the speedboat,1
got it,1
okay I have the first one is a guy with his arms out upside down second one guy kicking third doing the splits and the fourth hes taking a tumble,1
I have a guy running okay better description I have triangle guy running to the right I have guy walking downwards I have guy falling and then I have a guy laying on his back pointing up at the sky,1
got it,1
ok I have the dog the turtle the giraffe and then the nose shape one,0
got it,1
i have the t rex standing on one leg i have the dragon or hummingbird looking thing weird creature with two wings i have the sea monster and then i have a stingray,1
okay I have the boat with all the stuff on it its got an arrow going up and then the bass and then the sideways cave with the square taken out of it and then the other boat,1
I have a seal a big bird with a hump on its back a duck sitting and then the skinny crow,1
got it,1
all done,0
ok I have the normal seal sideways seal black swan and then the rooster,0
got it,1
I have an upside down sitting duck I have a flamingo I have big flying bird and then a seal,1
gotcha,1
I have upside down swan sideways swan roadrunner and then the raptor,0
Im sorry youre gonna have to repeat that,0
I got the upside down swan sideways sawn uh roadrunner and then the raptor,0
got it,0
