UTTERANCE,LABEL
got a sideways sailboat I got a footprint I got upside down sailboat and I got a house,0
got it,1
I have a dog with his ears and up in the air hes looking down um I have another dog kind of looks like a fox with a pointy head he looks like hes like half in the air half down and his tails super long his nose his face in the top left I have a square with like four things coming out of the corners of it and then I have another square with four things coming out of the edges but theyre not technically on the corners,0
is the first one sideways,0
yes his tail is facing upward and his face is facing down,0
ok I dont think I got this but its the best I could do,1
Im surprised I got toot boat I got an upside down sailboat it has two triangles on it I got the propeller and then I got the feather,0
is the feather the triangles,0
yeah,0
got it,1
I have a tea kettle a windmill an iron and an upside down mountain,0
okay got it ,1
Ive got a animal with a kinky tail looks like its going downward I got the fox I got a sea serpent and then I have a big headed creature with its tail sticking straight up,0
got it,1
I have a flamingo I have a chicken I have a duck and then I have that square with four things coming out of the corners,0
got it,1
I have a duck a hummingbird or dragon a crab and then the flamingo,1
hold on,0
dont know if I got that right nope ok I have um it kind of looks like a donkey maybe with a hat on um it has two triangles facing down its kind of slanted in the air a little bit then I have a fish and then I have an upside down guy with a hat on triangle hat on and then I have a weird um dog looking back maybe,0
ok got that,1
got a swan I got a dragon I got a duck and then I got a flying bird,0
as youre flying bird is the dragon the bigger like flying bird,0
yeah hes got the wider wings like more separated from his body,0
got it ,1
I have a dog running down and a bunny I have some weird shape thing and then I have an upside down whale,0
got it ,1
okay I got an arrow got a sailboat the sideways sailboat with tiny sales I got the cake and then I got a huge sailboat,0
got it,1
I have an upside down mountain triangle square a triangle with parts cut out of it and then a cactus plant looking thing,1
to clarify you have rocket ship big sailboat weird shapes and then triangle square,0
correct,0
okay,1
I have palm tree triangle speed boat and then sail boat,0
ok got it,1
got it,1
I have an upside down chicken I have an upside down duck with two feet I have a sideways bird flying and then I have a rooster,0
got it,1
lets see that crab the dragon and then this ones the big flying bird,0
got it,1
I have a guy that looks like hes upside down he looks like a waitor he has a triangle in his hand then I have this blob with a diamond and triangle with a diamond to the left then I have the skydiving guy and then I have that blob thing again with two shapes in the um diamond square looking thing is at the top I dont know,0
on my bottom one sideways my second one looks straight up and down,0
okay Ill change mine,0
okay I was just wondering if I had the right order I knew which ones you were talking about I just didnt know which way they were facing ok then,1
okay I got apple I got a teepee got a boat and then I have the parallelogram,0
boat and then triangle,0
triangle and then the boat and then the eraser looking thing,0
ok got it,1
I have a cat I have a bunny I have a turtle and then I have a weird shape looking thing,0
okay I got that,1
okay well lets see how the sideways dog I have a fish swimming up I have a dog with its mouth open looks like and then the straight up and down dog hes just normal looking,0
um whats your third one,0
hes got the longest tail and it almost looks like his mouths hanging open,0
okay got it,1
I have a baseball home plate I have a slope I have a shape that kind of looks like a bee and then I have a boat,0
got it,1
I get a llama laying down fox standing fox and then the dog,0
got it,1
I have a half cut christmas tree I have a parallelogram facing up I have a boat and then i have a pot,0
got it,1
see I got the arrow head I got the square body I got the person holding the triangle and then I got the guy kicking up,0
was your hold on ,0
I got the first guy hes got a arrow for head this had been guys going to square by no arms the third guy looks like hes looking down holding a triangle and then the last guy is kicking up towards the sky,0
got it,1
I have a weird big looks like a massive bird um then I have a crow and then I have an upside down duck and then I have an upside down sea monster,0
got it ,1
um I got tetris I got uh half a stop sign in the parallelogram and then I have a three sailed boat and then I have a stingray or something,0
um you kinda lost me through all that,0
the tetris looks like a staircase of the second one is a sideways one sailed boat the third one has three sails on it and the last one is the square looking eel looking thing,0
okay I see what youre saying now got it,1
I have a looks like a huge chicken a sideways huge chicken I mean and then I have an upside down flamingo and then an upside down blob with half of the square facing the left and then I have a big flying bird,0
ok got it,1
I got a lady I got a person with a big mouth that looks like a guy a person holding a triangle and I got a person running up,1
I have an upside down or would you call it a hammerhead shark or something I dont know a sideways sailboat an upside down boat and then a sideways sailboat again with three sails,0
got it,0
its gots a whale a a squirrel a dog and then a prairie dog,0
got it,1
or not I have three shapes with spaces in between them an arrow an indian guy and I dont know what the shape is an upside down weird looking thing with its beak facing the left,0
got it,1
got slope boat snowman bridge,0
Im sorry I couldnt hear you,0
got a slope a boat a snowman a bridge,0
got it,1
I have it looks like a stem with thorns facing out of it um this weird creature looking thing with its nose facing the left and it has like two wings kind of looks like a flying dog um a squirrel and then a cat,0
got it,1
crab flamingo raptor sea monster,0
got it,1
snowman vase pine tree boat,0
got it,1
I have a cat um a bear a llama and a rocket ship,0
got it,1
can you repeat your first two,0
a sailboat and then the speed boat,0
got it,1
I have a duck with two feet a seal a flamingo and the monster,1
gods arrow three sail two arrow one sailboat,0
last ones that three shaped with the big sail,0
all right,1
I have a cave scissors sailboat pipe,1
got a duck a crow a swan and a flying bird,0
got it,1
I have a kangaroo a crab a square and a turtle,0
got it,1
got arrow head hankerchief a waiter and then the person with the arm behind them,0
got it,1
cave boat triangle spider,0
got it,1
duck swan flamingo flying,0
can you repeat that,1
got it,1
sailboats speed boat snowman triangle,1
I have triangle guy running I have weird shapes um my third one is arrowhead guy the last one is a server,0
got it,1
I got the monster I got a fish and then I got a rocket ship and the dog,0
is the fish or the monster first,0
okay got it,1
I have a boat parallelogram a c and a cave with two doors,1
gotta rubpee i got a b i got a slope and a tree,0
got it,1
got it,1
gots an avalanche triangle diamond a turtle and the seal,0
got it,1
I have a cat a sailboat or the face of a cat sailboat um speedboat and then a vase,0
got it,1
got arrows I got a house with and then I got a hammer and then I got a house with a tree its got the triangle in it big triangle,0
got it,1
I have I dont know I forget what Mark called this thing um the thing with a square attached to it and its facing up and then house farmhouse and then upside down turtle and then the other thing that I dont know what to call it and the squares facing the right,0
got it,1
I gots a cave and apple a pipe and a sideways cave,0
got it,1
