UTTERANCE,LABEL
can you hear me,0
yep,0
okay my first ones the palm tree then the trapezoid then the base and then the key,1
got it,1
got it,1
okay my first one is the dog with the big block head and then the dog with two flat feet on the ground and a square tail and the dog with a three feet the front one is like a triangle and then theres a funny abstract shape,1
yeah,0
first one is the skinny upside down vulture then the road runner then the raptor with his wings spread apart and then the bigger upside down vulture,1
got it,1
first one is the stingray then the llama then the x then the weird lookin shape with a square at the bottom,0
got it,1
okay I have the arrow pointing left then the boat with the house on it the saw and the bridge,0
got it,1
first one is the rewind button and a top hat then the deer print and then the avalanche,1
got it,1
I have this stingray then the llama then the upright dog and then the dog pointing down,0
got it,1
first one is the shark person then the drag race then the person kicking then the lady with no arms in the dress,1
got it,0
okay I have the yacht then the barn then the pyramid with two cut outs and then the letter b,1
got it,0
first first person is the upside down person doing the splits then the lady in the dress with no arms then the oversized person kind of going off the screen then upside down person with the long sleeves,0
got it,1
okay I have just a second,0
my first one is the person with the triangle the big person with the  triangle and their hand then the square body person then the upside down person doing the splits and then the big triangle triangle body person,1
okay got it,1
okay I have a camel and then the dog then the fish and the cat,1
first one is the birthday cake then the hammer excuse me then the christmas tree and the seal,0
got it,1
ok have the shark guy then the lady in the dress then the guy bending over holding a triangle and then the woman in like a bustle dress from the side holding a triangle,1
got it,0
got the arrow going right the house christmas tree sailboat,1
got it,1
first one is the upside down person doing the splits or running the big person kind of blurry lady in a dress third is the person with the triangle in the triangles in the bottom left the last one is the lady and she shes a skinnier skinnier person,0
got it,1
ok I have the guy with the square body then the arrow then the guy with the triangle body and the woman in the dress,0
got it,1
first one is the dog then the dog with three legs and theyre standing on his hind legs the weird looking monster and a stingray,0
got it,1
the first one is a top hat second one is the birthday cake third is a sailboat with three sails and then my last one is the thumbtack,0
got it,1
ok I have the guy with the square body and then the guy kneeling down holding a book the guy laying down and then the one holding a tray,0
got it,1
first ones the arrow going down the weird looking shape than a camel then a dog with a square head and his tale is going straight up,0
got it,1
k I have the letter b than the arrow then the apple and the yacht,0
got it,1
first one is the person kicking then the lady in a dress with no arms and shes kind of looks like shes dancing then the person theyre holding a triangle then a drag racer,0
got it,1
okay I have the boat with the like chimney coming out it it then the letter c then the yacht and then the palm tree,0
got it,1
first ones the house with the tree then the bowl then the step and then the seal,0
got it,1
okay I have the guy with the square body then the arrow then the guy bending down holding a triangle and then the big figure with a square,0
got it,1
first one is the apple then the cat looking head then the shape with the jagged edges on the left and right and then my last one is the mountain with the cave,0
and what are the first two,0
the first one first one was the apple and then the second is the cat,0
got it,1
okay my first ones the rewind and then the square with the pointy things the boot and the sailboat,0
got it,1
first one is the cliff with the avalanche then the upside down bird a sailboat and then the sideways bowl,1
got it,1
okay I have the turkey the flamingo the roadrunner and the upside down vulture,1
first one is the rooster then the flamingo upside down vulture then the swan,0
got it,1
first one is the swan then the road runner the seal and then the pyramid looking bird,1
um where did you say the vulture was,0
the vulture was first second was the road runner third is the seal and the last one is the pyramid bird,0
okay got it,1
okay I have the seal then the parallelogram and trapezoid the house with the chimney and the upside down mountain,0
got it,1
first one is the upside down rooster then the weird looking shape upside down flamingo and then the road runner,0
got it,0
can you hear me,0
yep,0
ok my first ones the bunny laying down then the dog like on its hind legs then the fox laying down and then the bear,0
got it,1
my first one is the sailboat with three sails the upside down candle the boat with one sale then the small boat with the triangle big triangle on the bottom and a smaller on the top,0
got it,1
okay i have that cat then the loch ness monster thing and the arrow pointing down and then the stingray,0
got it,1
first is the step then the christmas tree the house with the chimney and then the sailboat,0
could you say the first two again,0
first one is the step and then the second one is a christmas tree,0
okay got it,1
my first one is the rocket ship going down then the arrow going down then the fish and the cat lying down and a fox laying down,1
got it,1
first ones my bad but the first one is the drag racer then the person taking the factory then the upside down person,0
got it,0
okay the first one i have is the arrow pointing left then the trapezoid then the like cat head or origami thing just a second,0
okay the third one is like the cat head and then the stripe with the dots,1
got it,0
first one is the blurry person looks like the ladies in a dress then the fetal position with the head at the bottom then the fetal position with the head at the top and then a square body person,0
got it,1
okay my first ones like the squirrel and then the cat and then the funny dog with a square snout and then the regular dog rotated left,0
got it,1
first one is the sailboat with the sails on the left the upside down palm tree the saw or the cone and then a mountain with the cave,0
got it,1
okay my first on the arrow pointing right then the sailboat thing and the seal and the cliff,0
got it,1
first one is christmas tree second is the pipe the sailboat and then the big blob,0
got it,0
okay i have the arrow pointing up then the dog that looks like its prancing or something has like pointy feet and then the dog with a square snout and then the block,0
got it,1
the first is a lady in a dress with arms up second is the lady in the draft with no arms then the square body guy and then my last is the shark person,1
ok am is can you just go through those again im sorry,0
yeah the first person is the lady in a dress with the arms up second is a lady in a dress with no arms third is the triangle body guy and then the last one is the shark person,0
okay thanks,1
i got it,0
okay my first one is the dog with four legs and then the other dog with just three legs and then the stingray pointing left and the stingray upright pointing up,0
got it,1
first one is the one with the arrow facing up then the sideways mountain with the cave the triangle with the two rectangles taken out and then a triangle the regular triangle facing left,0
got it,1
okay i have this sailboat then the saw then the one with the arrow and the apple,0
got it,1
first one is the penguin penguin looking person the lady in a dress with no arms but her head is at the top third is a lady in dress with no arms but her hand is on the right and my last one is a square body berson,0
got it,1
okay i have the um bird thats flying and it has like a bent neck and then the same kind of bird um but it has a triangle for a tail and then the vulture and then the duck,0
got it,1
first one is the person with the triangle body guy second is a lady in the arms with lady in a dress with no arms the upside down person with the long sleeves and then my last one is the fetal position,0
got it,1
okay have the rectangle with a slice cut off then the yacht then the sailboat and the bridge,1
my first one is the vase then the triangle then the one with the arrow facing up and then a bridge,0
okay i have the bird flying down then the dog then the block and the x,1
first one is the swan the upside down flamingo then the pyramid bird and then the road runner,0
um windmill them the hammer the cliff and then the square with the pointy thing is coming out,0
got it,1
first is upset upside down flamingo then the the bird with its wings spread apart but hes upside down the yeah hes upside down then the same shape but hes rotated to the left and then the upside down bird with two feet,0
got it,1
i first one hold on,0
first one is the weird looking shape kind of like a key you kinda say then the six sided diamond then the bridge and then the triangle,0
got it,1
ok have um the guy with holding like a tray then the one with the arrow pointing down the fetal position and then the other guy facing down,0
got it,1
first one is the bunny laying down the dog with a square head then the bunny laying down what his ears on the right side and then the last one is the dog with the square snout,0
okay got it,1
okay i have the six sided diamond then the yacht then the apple and then the key looking thing,0
got it,0
the first one is the big block then the parallelogram with the speckles in the top right and bottom left the sailboat and the bridge,1
got it,0
ok i have the normal dog thats facing down then the other dog with the square snout then the loch ness monster and the rocket ship or arrow pointing right,0
got it,1
first one is the giraffe the the bunny laying down the dog and then the arrow facing up,1
got it,0
my first one is the arrow facing up the sailboat the triangle with the two rectangles taken out and then the jagged edge looking thing,0
got it,1
okay i have the cat head then the letter b then the sailboat and the stripe,0
got it,1
