UTTERANCE,LABEL
okay as a flamingo I have a duck with two little feet ive the flying chicken chicken as we call it and the new bird with like the triangle foot,0
gotcha,1
someone who is like the first picture someone who is like off the screen holding it looks like a bowl a triangle bowl sent in that I have a triangle guy whose legs spread apart his head is in the bottom left or bottom right corner sorry and then I have a triangle guy who is also completely upside down and then I have a person whos like bending over it looks like they have a tail holding a handkerchief and our heads in the bottom left corner,0
got it,1
I have a ram a weird whale and then a laying down fox and laying down bunny,0
got it,1
ok Ive triangle chest bending backwards on one foot of the smaller picture then I have this guy with this giant arm going to the left I have the guy laying down but its like straight up and down and I have a guy a giant person on one foot bending backwards,1
got it,0
I have a crab I have a bird with long tail I have a flamingo and then I have a bird with a weird neck,1
expanding square got it,1
percent okay I have a rubber ducky I have a swan I have a flying bird going up and a flying bird going to the left,0
got it,1
I have a boat a pipe an arrow and a vase,1
okay I have an upside down sailboat I have a right side up sailboat I have the slope and I have scissors,0
got it,1
I have a houseboat a hammer a vase the regular way and a vase sideways,1
got it,1
oh my okay I dont know what these animals are okay I have like a dog going downward I have the same dog walking to the left I have this thing with like two feet and it looks like its heads to the left and it has like a diamond tail on the right side of the screen and then I have this other animal thats walking downward,1
I have a really big flying bird a skinny crow a duck with two legs and a crab,0
Im sorry can you say that again I couldnt hear with the query going on,0
yeah I have a big flying bird a skinny crow a duck with two feet and a crab,0
I missed the query too I got it,1
I have a right side up apple then an upside down apple than a uh parallelogram and then like a boat without a sail,1
okay I have a speed boat and then I have this weird shape Ive no idea what it is but theres a white diamond in the middle of it cut out and then I have a boat with an arrow on it and then I have this weird job it looks kind of like the outline of a home or something with like a door missing a question mark,1
got it,1
okay I have the person upside down doing the splits I have the person lying down straight up and down then I have like the lady with the skirt the with her head on the right side and then whatever this last shape is,1
I have a seal I have a bird with big triangle wings and then I have a Im a crab and then a flamingo looking backwards,0
done,1
oh okay there we go I have an arrow pointing to the left I have like a cliff or something with a white door out of it then the sailboat and then the the pyramid without the top,0
done,1
I have a sailboat an iron an upside down boat with like just a rectangle on the end then a birthday cake,1
got it,1
ok I have a sea monster I have a weird animal with like a giant tail its got like triangle feet and then I have an animal thats like walking straight downward and then I dont know what this thing is its like walking towards the upper right corner of the box,1
okay I have this unfinished desk thing I have Abraham Lincoln I have um it looks kind of like a chair or something like the shape of someone if they were doing a wall sit and an arrow pointing to the right ,0
got it,1
okay I have the loch ness monster I have a fish swimming downward I have a weird animal thats like standing on one foot and then I have the last thing with the tail on the left side,1
could you repeat that please,0
no problem I have the loch ness monster I have the fish swimming downward I have this weird animal standing on one foot and then I have the last thing with the tail on the left,0
got it,1
I have a lumpy woman running down a person kicking a football upside down person with their arms reached out and then the dog person,0
got it,1
I have this uh I think its a rocket we call it I dont know looks like theres a diamond head on the left side then a ram then a uh animal thats like walking downward and then this weird last shape thing looks like a triangle on the right side,0
got it,1
I have a palm tree a big boat a bridge with two cut outs and then a triangle,0
got it,1
okay I have our traditional old looking flying duck then I have this big bird with like a triangle uh foot at the bottom uh then Ive kind of looks like a crab I guess thirty four hundred feet and then I have something that looks like its swimming downward,0
got it,1
I have the crab the bird with the weird neck I have a flying bird going down and then a bird with a long tail whos upside down,0
got it point alpha uh oh go away speak,1
I have the iron I have the pot I have the indian and the seal,1
I have a cliff the cut out a boat half a christmas tree and then a boat going down facing down the second boat is facing the right,0
Ill repeat those um I have the cliff with the cut out a speedboat going to the right um half a christmas tree and then a speedboat going down,1
got it,1
okay uh the right side up pipe the sideways pipe upside down sailboat half of a christmas tree,1
I started talking without hitting this button Im an idiot i have a bunny laying down a whale had it seems like a whale or a tornado and alpaca facing up and then a fox sitting,0
got it,1
okay upside down apple right side up apple sailboat and whatever the heck this is with the arrow pointing up,0
heard,1
Ive got triangles going to left a house with a chimney and like upside down plant or a seal with a box on its head and then an upside down boat,0
done,1
ok upside down flamingo the bird with a long tail upside down swan and a seal,0
got it,1
I have a bird with big triangle arms an upside down flamingo of the bird with the triangle a foot in the sideways flamingo,1
perfect,0
